instrument_id,account_id,instrument_type,card_fingerprint,card_bin,card_last4,card_network,issuer_bank,country,is_prepaid,added_at
INST_000557,ACC_000361,debit_card,fp_card_536b6180044c454a,491622,3945,VISA,Citibank,US,False,2026-06-09T08:06:10+00:00
INST_000558,ACC_000362,debit_card,fp_card_1d3f925e82ecf01e,411111,6283,VISA,Chime Neobank,US,False,2026-07-22T13:57:52+00:00
INST_000559,ACC_000363,credit_card,fp_card_aefa147fdb91509d,650000,3014,DISCOVER,Wells Fargo,US,False,2026-07-16T00:33:23+00:00
INST_000560,ACC_000363,debit_card,fp_card_85a2aa0b0e65f366,542418,7054,MASTERCARD,U.S. Bank,US,False,2026-07-19T00:33:23+00:00
INST_000561,ACC_000364,credit_card,fp_card_ab19ad582ff03eba,375987,5875,AMEX,Citibank,US,False,2026-07-07T05:00:31+00:00
INST_000562,ACC_000365,credit_card,fp_card_4a406b548a0c4341,510510,2475,MASTERCARD,Chime Neobank,US,False,2026-07-24T11:47:03+00:00
INST_000563,ACC_000365,debit_card,fp_card_b01aa778be0c326b,491622,1791,VISA,Citibank,US,False,2026-07-26T11:47:03+00:00
INST_000564,ACC_000366,debit_card,fp_card_c436d707d2f36414,471600,7807,VISA,Chime Neobank,US,False,2026-07-05T23:38:51+00:00
INST_000565,ACC_000366,debit_card,fp_card_675c14233e66e552,340000,3194,AMEX,Bank of America,US,False,2026-07-04T23:38:51+00:00
INST_000566,ACC_000367,debit_card,fp_card_5e7112edcf2b6f95,411111,3110,VISA,JPMorgan Chase,US,False,2026-07-21T13:12:54+00:00
INST_000567,ACC_000368,credit_card,fp_card_084427b07aa36cad,644000,7893,DISCOVER,Chime Neobank,US,False,2026-06-02T06:04:09+00:00
INST_000568,ACC_000369,credit_card,fp_card_646bd01bc3f89cd4,402400,8113,VISA,TD Bank,US,False,2026-08-06T15:03:05+00:00
INST_000569,ACC_000370,debit_card,fp_card_25c16b7d134d8661,411111,7147,VISA,Chime Neobank,US,False,2026-07-27T19:00:56+00:00
INST_000570,ACC_000371,credit_card,fp_card_6842b049d9792bfe,542418,1318,MASTERCARD,Bank of America,US,False,2026-06-02T03:11:18+00:00
INST_000571,ACC_000371,debit_card,fp_card_2e81fd3b4a7c7d67,650000,1781,DISCOVER,Chime Neobank,US,False,2026-06-04T03:11:18+00:00
INST_000572,ACC_000372,debit_card,fp_card_c4d26f95665f17ca,378282,3307,AMEX,Capital One,US,False,2026-07-15T21:53:04+00:00
INST_000573,ACC_000373,credit_card,fp_card_a03c85a517051781,371449,2412,AMEX,U.S. Bank,US,False,2026-06-24T09:48:11+00:00
INST_000574,ACC_000374,credit_card,fp_card_b848473aa9b4e464,525500,9912,MASTERCARD,PNC Bank,US,False,2026-07-25T05:50:37+00:00
INST_000575,ACC_000374,debit_card,fp_card_4400270daf92739d,510510,8405,MASTERCARD,Bank of America,US,False,2026-07-27T05:50:37+00:00
INST_000576,ACC_000375,debit_card,fp_card_af15b7e8cef41630,650000,6437,DISCOVER,Chime Neobank,US,False,2026-07-23T03:58:39+00:00
INST_000577,ACC_000375,credit_card,fp_card_01e47f6a9d0f4fd7,402400,5580,VISA,Wells Fargo,US,False,2026-07-26T03:58:39+00:00
INST_000578,ACC_000376,debit_card,fp_card_781546f95c5cbcfd,402400,9265,VISA,PNC Bank,US,False,2026-07-18T10:10:38+00:00
INST_000579,ACC_000377,credit_card,fp_card_72a0f44997cabdcb,535310,9630,MASTERCARD,U.S. Bank,US,False,2026-07-04T20:33:08+00:00
INST_000580,ACC_000378,credit_card,fp_card_7f8211e1a0628b5d,375987,7321,AMEX,Truist,US,False,2026-08-20T19:13:38+00:00
INST_000581,ACC_000379,credit_card,fp_card_7cbdd4e16d39a157,650000,4950,DISCOVER,PNC Bank,US,False,2026-07-19T13:48:27+00:00
INST_000582,ACC_000380,debit_card,fp_card_c679ae04ac8c5873,601100,3647,DISCOVER,Capital One,US,False,2026-06-27T10:58:45+00:00
INST_000583,ACC_000381,debit_card,fp_card_c0a51af7ced26ab7,510510,5556,MASTERCARD,Citibank,US,False,2026-08-06T22:39:33+00:00
INST_000584,ACC_000381,bank_account,fp_card_20a46f7eeaf25473,491622,6254,VISA,Bank of America,US,False,2026-08-11T22:39:33+00:00
INST_000585,ACC_000382,debit_card,fp_card_1a1006e354ba8a44,510510,2886,MASTERCARD,Bank of America,US,False,2026-07-31T14:22:02+00:00
INST_000586,ACC_000382,credit_card,fp_card_2cdc1fb903ff0a2f,601100,3121,DISCOVER,JPMorgan Chase,US,False,2026-07-31T14:22:02+00:00
INST_000587,ACC_000383,credit_card,fp_card_40382e2066c8f059,550000,2943,MASTERCARD,Citibank,US,False,2026-08-15T07:06:24+00:00
INST_000588,ACC_000384,debit_card,fp_card_8350b6d02d5f3d78,402400,1960,VISA,Chime Neobank,US,False,2026-08-23T23:58:14+00:00
INST_000589,ACC_000385,credit_card,fp_card_559fbea4d596578a,426684,1996,VISA,Citibank,US,False,2026-06-13T05:40:12+00:00
INST_000590,ACC_000386,credit_card,fp_card_3ade516fb9a2bc31,426684,2049,VISA,Wells Fargo,US,False,2026-08-17T12:38:53+00:00
INST_000591,ACC_000386,debit_card,fp_card_64ee91ff05592d89,411111,1943,VISA,PNC Bank,US,False,2026-08-19T12:38:53+00:00
INST_000592,ACC_000387,debit_card,fp_card_0817f4a7ff3acd71,510510,4254,MASTERCARD,Truist,US,False,2026-06-19T05:04:12+00:00
INST_000593,ACC_000387,debit_card,fp_card_08f42c21f496ae1c,644000,5794,DISCOVER,PNC Bank,US,False,2026-06-19T05:04:12+00:00
INST_000594,ACC_000388,credit_card,fp_card_9b1813ba949956a1,402400,7051,VISA,Chime Neobank,US,False,2026-07-25T23:34:24+00:00
INST_000595,ACC_000389,debit_card,fp_card_f5fc73e05b6dec71,644000,5430,DISCOVER,Chime Neobank,US,False,2026-07-16T13:13:00+00:00
INST_000596,ACC_000389,debit_card,fp_card_ce2549cb219991e5,550000,7424,MASTERCARD,Truist,US,False,2026-07-19T13:13:00+00:00
INST_000597,ACC_000390,credit_card,fp_card_b7bb5eb5a3b88207,491622,7908,VISA,Capital One,US,False,2026-07-25T05:04:33+00:00
INST_000598,ACC_000390,debit_card,fp_card_6b60f2a825a6e9c5,644000,5073,DISCOVER,Chime Neobank,US,False,2026-07-26T05:04:33+00:00
INST_000599,ACC_000391,prepaid_card,fp_card_60ec90cb779b834a,542418,3674,MASTERCARD,The Bancorp Bank,US,True,2026-06-12T20:18:12+00:00
INST_000600,ACC_000392,credit_card,fp_card_3a96260e487363f8,542418,9818,MASTERCARD,TD Bank,US,False,2026-08-10T04:09:41+00:00
INST_000601,ACC_000392,debit_card,fp_card_1a626d579cc53150,453201,8564,VISA,Wells Fargo,US,False,2026-08-10T04:09:41+00:00
INST_000602,ACC_000392,credit_card,fp_card_ffa7d912990d3ae4,650000,7778,DISCOVER,Bank of America,US,False,2026-08-06T04:09:41+00:00
INST_000603,ACC_000393,credit_card,fp_card_c805cf0e5afa3702,340000,7101,AMEX,PNC Bank,US,False,2026-08-13T04:49:24+00:00
INST_000604,ACC_000394,bank_account,fp_card_5ff0d08a561f9c36,453201,3143,VISA,U.S. Bank,US,False,2026-06-16T05:05:22+00:00
INST_000605,ACC_000394,credit_card,fp_card_1dfcb6d4731eae9b,601100,4019,DISCOVER,U.S. Bank,US,False,2026-06-18T05:05:22+00:00
INST_000606,ACC_000395,prepaid_card,fp_card_ac64b293697b159a,375987,1982,AMEX,Prepaid Financial Services,US,True,2026-07-03T15:47:18+00:00
INST_000607,ACC_000396,credit_card,fp_card_27fdda237fe14092,535310,6313,MASTERCARD,U.S. Bank,US,False,2026-08-27T14:51:16+00:00
INST_000608,ACC_000397,debit_card,fp_card_b48dd3eec1778db7,453201,6658,VISA,Capital One,US,False,2026-06-23T18:48:59+00:00
INST_000609,ACC_000398,bank_account,fp_card_985019fcd8df8e6d,644000,5139,DISCOVER,Wells Fargo,US,False,2026-07-03T05:12:23+00:00
INST_000610,ACC_000398,bank_account,fp_card_9faae6250275c3a4,535310,8365,MASTERCARD,Citibank,US,False,2026-07-03T05:12:23+00:00
INST_000611,ACC_000399,credit_card,fp_card_6052e32d7e5266a2,371449,7105,AMEX,Bank of America,US,False,2026-07-06T23:18:17+00:00
INST_000612,ACC_000400,debit_card,fp_card_922aaaf990d974d9,601100,7363,DISCOVER,JPMorgan Chase,US,False,2026-07-29T22:15:04+00:00
INST_000613,ACC_000401,debit_card,fp_card_6046f896f604f0a0,510510,2582,MASTERCARD,TD Bank,US,False,2026-08-24T11:46:59+00:00
INST_000614,ACC_000401,credit_card,fp_card_f30411e14b5b140c,601100,8139,DISCOVER,Wells Fargo,US,False,2026-08-21T11:46:59+00:00
INST_000615,ACC_000402,debit_card,fp_card_b75de863c791bfe3,411111,8954,VISA,TD Bank,US,False,2026-06-20T00:17:58+00:00
INST_000616,ACC_000402,credit_card,fp_card_ebfb3a3473d22f40,375987,4938,AMEX,PNC Bank,US,False,2026-06-25T00:17:58+00:00
INST_000617,ACC_000403,credit_card,fp_card_0e191df3401582c6,491622,6116,VISA,U.S. Bank,US,False,2026-07-09T17:12:57+00:00
INST_000618,ACC_000403,debit_card,fp_card_9e05a580c0650481,535310,9550,MASTERCARD,Chime Neobank,US,False,2026-07-05T17:12:57+00:00
INST_000619,ACC_000403,debit_card,fp_card_59d79a425c221c4c,650000,3154,DISCOVER,Capital One,US,False,2026-07-05T17:12:57+00:00
INST_000620,ACC_000404,debit_card,fp_card_126fe0ba9939b009,601100,9850,DISCOVER,U.S. Bank,US,False,2026-08-10T04:28:24+00:00
INST_000621,ACC_000404,credit_card,fp_card_055a6a1afa63273a,378282,7446,AMEX,Chime Neobank,US,False,2026-08-11T04:28:24+00:00
INST_000622,ACC_000405,credit_card,fp_card_21f1b7d5def0d62f,471600,3902,VISA,Bank of America,US,False,2026-07-03T09:32:22+00:00
INST_000623,ACC_000406,credit_card,fp_card_c11c203071df584d,650000,4542,DISCOVER,JPMorgan Chase,US,False,2026-08-20T11:53:07+00:00
INST_000624,ACC_000406,credit_card,fp_card_7d1347000e8dcb4e,411111,5545,VISA,JPMorgan Chase,US,False,2026-08-24T11:53:07+00:00
INST_000625,ACC_000407,debit_card,fp_card_c134664c97cd5c1e,371449,1336,AMEX,Truist,US,False,2026-06-27T00:17:37+00:00
INST_000626,ACC_000408,debit_card,fp_card_eb19df225dda2e07,650000,4048,DISCOVER,Chime Neobank,US,False,2026-06-12T01:57:17+00:00
INST_000627,ACC_000408,debit_card,fp_card_2aa586781115d296,371449,7475,AMEX,Citibank,US,False,2026-06-11T01:57:17+00:00
INST_000628,ACC_000408,credit_card,fp_card_0fcab5db3b238d7d,471600,3317,VISA,U.S. Bank,US,False,2026-06-09T01:57:17+00:00
INST_000629,ACC_000409,credit_card,fp_card_e486f3da8e4b9e61,601100,9774,DISCOVER,TD Bank,US,False,2026-08-15T17:05:38+00:00
INST_000630,ACC_000410,credit_card,fp_card_8dd1abe0522639b4,510510,3073,MASTERCARD,JPMorgan Chase,US,False,2026-07-23T14:29:44+00:00
INST_000631,ACC_000410,credit_card,fp_card_bba5d48cd4ebabcb,510510,5538,MASTERCARD,Wells Fargo,US,False,2026-07-26T14:29:44+00:00
INST_000632,ACC_000411,bank_account,fp_card_eb686a4ccdf4a5a4,510510,1477,MASTERCARD,TD Bank,US,False,2026-06-19T05:15:08+00:00
INST_000633,ACC_000412,debit_card,fp_card_63dbcf855ed1356e,378282,8224,AMEX,PNC Bank,US,False,2026-07-08T16:50:18+00:00
INST_000634,ACC_000413,bank_account,fp_card_0f20ed37b07997f7,378282,6974,AMEX,Citibank,US,False,2026-08-08T13:15:10+00:00
INST_000635,ACC_000413,credit_card,fp_card_d57896490909c349,471600,4946,VISA,U.S. Bank,US,False,2026-08-08T13:15:10+00:00
INST_000636,ACC_000413,debit_card,fp_card_840df24da9dd591b,650000,1458,DISCOVER,Capital One,US,False,2026-08-11T13:15:10+00:00
INST_000637,ACC_000414,credit_card,fp_card_967c19bd6c43fd04,510510,4924,MASTERCARD,Capital One,US,False,2026-08-01T12:48:09+00:00
INST_000638,ACC_000415,credit_card,fp_card_c9741c9218cfbd39,340000,3562,AMEX,Capital One,US,False,2026-07-25T08:40:41+00:00
INST_000639,ACC_000415,debit_card,fp_card_73174b41be3a88a2,644000,8547,DISCOVER,Truist,US,False,2026-07-22T08:40:41+00:00
INST_000640,ACC_000416,bank_account,fp_card_b25333b9bcd4e9c6,535310,8940,MASTERCARD,U.S. Bank,US,False,2026-08-12T14:04:03+00:00
INST_000641,ACC_000417,credit_card,fp_card_111abe7a39b619ed,525500,3502,MASTERCARD,Wells Fargo,US,False,2026-08-16T13:35:06+00:00
INST_000642,ACC_000418,credit_card,fp_card_7c2c2542feb56b71,375987,4755,AMEX,Truist,US,False,2026-06-30T02:35:53+00:00
INST_000643,ACC_000419,debit_card,fp_card_49aacce9766b0a7b,644000,7611,DISCOVER,Chime Neobank,US,False,2026-06-19T20:51:20+00:00
INST_000644,ACC_000419,debit_card,fp_card_136fd8303833fac7,491622,9572,VISA,Bank of America,US,False,2026-06-17T20:51:20+00:00
INST_000645,ACC_000419,credit_card,fp_card_8f61b8d4b8f4074f,601100,2309,DISCOVER,Wells Fargo,US,False,2026-06-17T20:51:20+00:00
INST_000646,ACC_000420,credit_card,fp_card_6a3b4a442c57c96d,550000,8231,MASTERCARD,Chime Neobank,US,False,2026-07-09T22:38:44+00:00
INST_000647,ACC_000421,credit_card,fp_card_6f332d82de65f28a,644000,5007,DISCOVER,Citibank,US,False,2026-08-02T07:59:26+00:00
INST_000648,ACC_000421,debit_card,fp_card_da9de60b1d170502,375987,5670,AMEX,Capital One,US,False,2026-08-04T07:59:26+00:00
INST_000649,ACC_000422,debit_card,fp_card_1004de78095a84d8,402400,1166,VISA,Capital One,US,False,2026-06-04T17:01:00+00:00
INST_000650,ACC_000423,bank_account,fp_card_21f06478bb43efd7,375987,5796,AMEX,PNC Bank,US,False,2026-07-23T03:02:39+00:00
INST_000651,ACC_000424,debit_card,fp_card_3712debd493632b5,402400,1266,VISA,PNC Bank,US,False,2026-07-08T10:43:52+00:00
INST_000652,ACC_000424,debit_card,fp_card_281755f85fe9320c,525500,1163,MASTERCARD,Citibank,US,False,2026-07-07T10:43:52+00:00
INST_000653,ACC_000424,credit_card,fp_card_8ed7c4abc024c015,650000,2109,DISCOVER,Bank of America,US,False,2026-07-10T10:43:52+00:00
INST_000654,ACC_000425,credit_card,fp_card_56a2b4237a42ada5,650000,9953,DISCOVER,Bank of America,US,False,2026-08-21T03:05:52+00:00
INST_000655,ACC_000426,credit_card,fp_card_c92b85de79e85b44,411111,9698,VISA,TD Bank,US,False,2026-07-18T17:42:21+00:00
INST_000656,ACC_000427,debit_card,fp_card_e45111d7eb9fb7ea,378282,5439,AMEX,Wells Fargo,US,False,2026-08-09T17:18:23+00:00
INST_000657,ACC_000427,credit_card,fp_card_3028e5daa3396096,644000,6723,DISCOVER,U.S. Bank,US,False,2026-08-07T17:18:23+00:00
INST_000658,ACC_000428,debit_card,fp_card_135e0c5053f58d2f,601100,5860,DISCOVER,Wells Fargo,US,False,2026-07-14T08:33:50+00:00
INST_000659,ACC_000428,credit_card,fp_card_2e6eafd9e9409737,426684,5246,VISA,JPMorgan Chase,US,False,2026-07-12T08:33:50+00:00
INST_000660,ACC_000429,debit_card,fp_card_b5177ba035e57144,644000,9592,DISCOVER,U.S. Bank,US,False,2026-07-24T15:50:43+00:00
INST_000661,ACC_000430,credit_card,fp_card_d634b5c1b232380e,510510,1063,MASTERCARD,JPMorgan Chase,US,False,2026-06-04T10:22:33+00:00
INST_000662,ACC_000431,debit_card,fp_card_5bb91fc60cb45b94,453201,8901,VISA,Bank of America,US,False,2026-08-25T22:39:35+00:00
INST_000663,ACC_000431,debit_card,fp_card_5338c3f43f0fec04,371449,1102,AMEX,TD Bank,US,False,2026-08-23T22:39:35+00:00
INST_000664,ACC_000432,credit_card,fp_card_e1c62c889b2b58e6,650000,9159,DISCOVER,U.S. Bank,US,False,2026-07-16T17:02:45+00:00
INST_000665,ACC_000433,credit_card,fp_card_366533789f776129,535310,8761,MASTERCARD,Bank of America,US,False,2026-08-21T10:20:40+00:00
INST_000666,ACC_000433,debit_card,fp_card_6ebb0ac4c50ac557,510510,3447,MASTERCARD,Truist,US,False,2026-08-22T10:20:40+00:00
INST_000667,ACC_000434,credit_card,fp_card_b8b96e4557560a8f,542418,7970,MASTERCARD,Wells Fargo,US,False,2026-06-06T16:49:00+00:00
INST_000668,ACC_000435,bank_account,fp_card_fd4d294636268f15,411111,5081,VISA,Wells Fargo,US,False,2026-07-25T09:11:23+00:00
INST_000669,ACC_000435,bank_account,fp_card_668bed438ca2fe01,601100,3345,DISCOVER,Truist,US,False,2026-07-21T09:11:23+00:00
INST_000670,ACC_000436,bank_account,fp_card_ce4f53c8ad65b0fa,453201,2951,VISA,Capital One,US,False,2026-07-15T14:08:54+00:00
INST_000671,ACC_000436,debit_card,fp_card_4e1413aaba4d5929,601100,5259,DISCOVER,Chime Neobank,US,False,2026-07-17T14:08:54+00:00
INST_000672,ACC_000437,debit_card,fp_card_d370d0788986d5b1,411111,9386,VISA,Bank of America,US,False,2026-06-09T13:51:23+00:00
INST_000673,ACC_000438,credit_card,fp_card_e6bf6f759e8d460e,340000,3788,AMEX,PNC Bank,US,False,2026-07-20T01:45:36+00:00
INST_000674,ACC_000439,debit_card,fp_card_5e3697c7c2320634,411111,5026,VISA,Truist,US,False,2026-06-22T12:16:21+00:00
INST_000675,ACC_000440,credit_card,fp_card_ad8c6c54d1468267,601100,2991,DISCOVER,Citibank,US,False,2026-08-16T03:14:44+00:00
INST_000676,ACC_000440,debit_card,fp_card_63096f233bf81149,402400,9726,VISA,Chime Neobank,US,False,2026-08-15T03:14:44+00:00
INST_000677,ACC_000441,debit_card,fp_card_de380f613fb1e9ca,426684,5782,VISA,Citibank,US,False,2026-07-27T16:21:04+00:00
INST_000678,ACC_000441,credit_card,fp_card_bb851a686927f6df,650000,4922,DISCOVER,Chime Neobank,US,False,2026-07-26T16:21:04+00:00
INST_000679,ACC_000441,credit_card,fp_card_6dada10ab9257cee,411111,7223,VISA,PNC Bank,US,False,2026-07-26T16:21:04+00:00
INST_000680,ACC_000442,bank_account,fp_card_fa4e4c1a0f6d619e,340000,5433,AMEX,TD Bank,US,False,2026-06-17T20:11:26+00:00
INST_000681,ACC_000443,bank_account,fp_card_79a93794f962774d,411111,7287,VISA,Capital One,US,False,2026-07-07T12:58:07+00:00
INST_000682,ACC_000444,debit_card,fp_card_311c452d29325283,378282,4524,AMEX,U.S. Bank,US,False,2026-08-02T20:13:47+00:00
INST_000683,ACC_000445,debit_card,fp_card_2732f0cf62e2bef1,411111,4152,VISA,TD Bank,US,False,2026-08-24T05:57:36+00:00
INST_000684,ACC_000446,debit_card,fp_card_9ba7236f5c70bb2e,650000,3335,DISCOVER,JPMorgan Chase,US,False,2026-06-08T04:29:32+00:00
INST_000685,ACC_000446,debit_card,fp_card_e976f0f5e2be36b9,340000,7676,AMEX,Truist,US,False,2026-06-10T04:29:32+00:00
INST_000686,ACC_000447,debit_card,fp_card_8286bfa7efe52ff6,601100,3153,DISCOVER,Chime Neobank,US,False,2026-07-14T16:58:12+00:00
INST_000687,ACC_000448,bank_account,fp_card_db430ea2b18fff3a,644000,3094,DISCOVER,U.S. Bank,US,False,2026-06-28T19:25:16+00:00
INST_000688,ACC_000448,prepaid_card,fp_card_c09b8efb691e5f6c,375987,5430,AMEX,Green Dot Bank,US,True,2026-06-29T19:25:16+00:00
INST_000689,ACC_000449,credit_card,fp_card_79281890e342b7bd,491622,2512,VISA,Wells Fargo,US,False,2026-06-27T19:41:19+00:00
INST_000690,ACC_000450,debit_card,fp_card_b198acc8b25e4d94,340000,6402,AMEX,Chime Neobank,US,False,2026-07-30T17:36:10+00:00
INST_000691,ACC_000451,credit_card,fp_card_82b54b7f031bd3ee,550000,4725,MASTERCARD,U.S. Bank,US,False,2026-06-23T02:26:39+00:00
INST_000692,ACC_000452,bank_account,fp_card_deccffeeb5de3541,525500,7999,MASTERCARD,Bank of America,US,False,2026-06-03T13:52:58+00:00
INST_000693,ACC_000453,credit_card,fp_card_ec101705a627ee9b,375987,2361,AMEX,PNC Bank,US,False,2026-07-07T16:02:01+00:00
INST_000694,ACC_000454,debit_card,fp_card_811cf54e529cf362,650000,3385,DISCOVER,U.S. Bank,US,False,2026-07-01T23:47:32+00:00
INST_000695,ACC_000455,credit_card,fp_card_be9e1b6c617f2cc1,340000,4212,AMEX,Capital One,US,False,2026-08-17T07:19:45+00:00
INST_000696,ACC_000455,credit_card,fp_card_6ec62e29000b38ae,525500,1480,MASTERCARD,PNC Bank,US,False,2026-08-21T07:19:45+00:00
INST_000697,ACC_000455,credit_card,fp_card_b74d6463842ea35c,601100,4927,DISCOVER,Bank of America,US,False,2026-08-20T07:19:45+00:00
INST_000698,ACC_000456,credit_card,fp_card_9c46fd4f8b7d4280,402400,8168,VISA,U.S. Bank,US,False,2026-06-04T10:40:19+00:00
INST_000699,ACC_000457,credit_card,fp_card_a8fb45bb6bf5d724,371449,3211,AMEX,PNC Bank,US,False,2026-07-25T20:05:53+00:00
INST_000700,ACC_000458,credit_card,fp_card_66db3f68fb9cfff7,371449,5621,AMEX,Bank of America,US,False,2026-08-06T04:05:04+00:00
INST_000701,ACC_000459,debit_card,fp_card_a47689c91aa4d4c7,340000,3535,AMEX,JPMorgan Chase,US,False,2026-07-25T01:48:33+00:00
INST_000702,ACC_000460,credit_card,fp_card_1d062f76042ffc27,378282,8351,AMEX,Capital One,US,False,2026-06-21T01:55:07+00:00
INST_000703,ACC_000460,credit_card,fp_card_29b6b80a729fcbd0,644000,4389,DISCOVER,Bank of America,US,False,2026-06-20T01:55:07+00:00
INST_000704,ACC_000461,bank_account,fp_card_0c24b8caf584ab81,340000,5172,AMEX,Bank of America,US,False,2026-07-04T06:49:54+00:00
INST_000705,ACC_000462,bank_account,fp_card_60811bbc1303a4f8,601100,8301,DISCOVER,JPMorgan Chase,US,False,2026-08-04T09:16:18+00:00
INST_000706,ACC_000462,bank_account,fp_card_9f283865e6d75e18,411111,5771,VISA,Citibank,US,False,2026-08-09T09:16:18+00:00
INST_000707,ACC_000463,credit_card,fp_card_5b3f0d2dc31c5c27,644000,7877,DISCOVER,U.S. Bank,US,False,2026-07-23T00:25:50+00:00
INST_000708,ACC_000464,bank_account,fp_card_a4b49aeb52380378,525500,1107,MASTERCARD,Citibank,US,False,2026-08-14T21:40:40+00:00
INST_000709,ACC_000465,bank_account,fp_card_c77b2452aa776df7,510510,2931,MASTERCARD,Truist,US,False,2026-06-25T21:05:02+00:00
INST_000710,ACC_000466,credit_card,fp_card_b6f9824a82907fb5,402400,1416,VISA,PNC Bank,US,False,2026-07-19T06:15:01+00:00
INST_000711,ACC_000467,credit_card,fp_card_5de1e4f34d5a2d86,650000,1679,DISCOVER,PNC Bank,US,False,2026-07-26T10:32:20+00:00
INST_000712,ACC_000467,debit_card,fp_card_3e6f1bc89f07392d,525500,3787,MASTERCARD,TD Bank,US,False,2026-07-23T10:32:20+00:00
INST_000713,ACC_000467,credit_card,fp_card_55013be45a82f516,378282,3718,AMEX,TD Bank,US,False,2026-07-22T10:32:20+00:00
INST_000714,ACC_000468,credit_card,fp_card_a111560aebf19e47,426684,6614,VISA,JPMorgan Chase,US,False,2026-06-30T09:51:42+00:00
INST_000715,ACC_000469,bank_account,fp_card_912eafc8a0a82b15,491622,6334,VISA,Wells Fargo,US,False,2026-06-26T18:44:46+00:00
INST_000716,ACC_000470,credit_card,fp_card_ea6eb1e5921afd49,510510,3763,MASTERCARD,Citibank,US,False,2026-08-22T23:55:03+00:00
INST_000717,ACC_000471,credit_card,fp_card_2dd805e00c70383b,371449,2497,AMEX,Capital One,US,False,2026-07-19T21:36:41+00:00
INST_000718,ACC_000472,credit_card,fp_card_9e410d3efc186351,644000,7308,DISCOVER,Citibank,US,False,2026-07-05T16:36:36+00:00
INST_000719,ACC_000472,credit_card,fp_card_2cd95e59b0144e8f,426684,1598,VISA,Citibank,US,False,2026-07-08T16:36:36+00:00
INST_000720,ACC_000473,credit_card,fp_card_0912872afcc9e580,453201,3668,VISA,JPMorgan Chase,US,False,2026-07-13T17:11:06+00:00
INST_000721,ACC_000474,credit_card,fp_card_4b24922d7e2950bc,453201,7175,VISA,Capital One,US,False,2026-06-29T11:38:16+00:00
INST_000722,ACC_000474,debit_card,fp_card_2dfc37ad743ba445,426684,9645,VISA,JPMorgan Chase,US,False,2026-07-01T11:38:16+00:00
INST_000723,ACC_000475,prepaid_card,fp_card_bdd0f6f67d14154f,542418,5597,MASTERCARD,MetaBank,US,True,2026-07-30T17:43:49+00:00
INST_000724,ACC_000475,debit_card,fp_card_2ecc0abb64622871,542418,6472,MASTERCARD,Truist,US,False,2026-07-30T17:43:49+00:00
INST_000725,ACC_000476,bank_account,fp_card_32a1447aa5da5d13,426684,6814,VISA,PNC Bank,US,False,2026-08-08T20:56:31+00:00
INST_000726,ACC_000476,credit_card,fp_card_d8270a4b343c42b7,650000,5561,DISCOVER,Citibank,US,False,2026-08-06T20:56:31+00:00
INST_000727,ACC_000477,debit_card,fp_card_1b4f159e623eb97f,525500,6252,MASTERCARD,Truist,US,False,2026-07-29T18:19:21+00:00
INST_000728,ACC_000477,bank_account,fp_card_99590d65858de4ff,644000,9117,DISCOVER,Wells Fargo,US,False,2026-07-27T18:19:21+00:00
INST_000729,ACC_000478,credit_card,fp_card_40fab7ba897d4605,411111,4344,VISA,Chime Neobank,US,False,2026-06-15T18:03:18+00:00
INST_000730,ACC_000478,debit_card,fp_card_34d73fd55461fc0e,601100,1543,DISCOVER,TD Bank,US,False,2026-06-14T18:03:18+00:00
INST_000731,ACC_000478,credit_card,fp_card_6fa901969f8ae7e0,650000,3617,DISCOVER,Wells Fargo,US,False,2026-06-15T18:03:18+00:00
INST_000732,ACC_000479,debit_card,fp_card_5f60d4a9d04d9b0a,542418,1110,MASTERCARD,Capital One,US,False,2026-06-15T06:54:11+00:00
INST_000733,ACC_000480,bank_account,fp_card_424ee7b86bb9be44,375987,5695,AMEX,JPMorgan Chase,US,False,2026-07-31T21:23:49+00:00
INST_000734,ACC_000480,debit_card,fp_card_14b13385811b9204,601100,8273,DISCOVER,TD Bank,US,False,2026-08-01T21:23:49+00:00
INST_000735,ACC_000481,credit_card,fp_card_52b35a30641146de,644000,6992,DISCOVER,Bank of America,US,False,2026-06-29T08:02:29+00:00
INST_000736,ACC_000481,bank_account,fp_card_b426bba70d2aa0c1,650000,1044,DISCOVER,JPMorgan Chase,US,False,2026-06-24T08:02:29+00:00
INST_000737,ACC_000482,prepaid_card,fp_card_20680973d6e8b8e2,491622,2518,VISA,MetaBank,US,True,2026-06-06T12:09:10+00:00
INST_000738,ACC_000483,debit_card,fp_card_7cb007f6e9c249b5,644000,1929,DISCOVER,Wells Fargo,US,False,2026-07-15T15:48:42+00:00
INST_000739,ACC_000484,prepaid_card,fp_card_dbb50ec985e7ba5c,510510,3345,MASTERCARD,Green Dot Bank,US,True,2026-06-08T00:25:32+00:00
INST_000740,ACC_000485,debit_card,fp_card_94f9a0a5a97402c6,542418,5636,MASTERCARD,PNC Bank,US,False,2026-06-30T19:58:46+00:00
INST_000741,ACC_000486,debit_card,fp_card_6314b47600f9fd31,375987,1884,AMEX,Truist,US,False,2026-07-03T19:17:38+00:00
INST_000742,ACC_000487,credit_card,fp_card_8d7a411c86ce072a,650000,2453,DISCOVER,Citibank,US,False,2026-06-19T09:56:10+00:00
